,Cash,Position,pnl,g_sl,g_tp,close,no_trades,no_wins
225,10000,0.0,0,0,0,31,0.0,0.0
226,10000,0.0,0,0,0,31,0.0,0.0
227,10000,0.0,0,0,0,31,0.0,0.0
228,10000,0.0,0,0,0,30,0.0,0.0
229,10000,0.0,0,0,0,31,0.0,0.0
230,10000,0.0,0,0,0,30,0.0,0.0
231,10000,0.0,0,0,0,31,0.0,0.0
232,10000,0.0,0,0,0,31,0.0,0.0
233,10000,0.0,0,0,0,32,0.0,0.0
234,10000,0.0,0,0,0,31,0.0,0.0
235,10000,0.0,0,0,0,31,0.0,0.0
236,10000,0.0,0,0,0,31,0.0,0.0
237,10000,0.0,0,0,0,31,0.0,0.0
238,10000,0.0,0,0,0,30,0.0,0.0
239,10000,0.0,0,0,0,31,0.0,0.0
240,10000,0.0,0,0,0,30,0.0,0.0
241,10000,0.0,0,0,0,31,0.0,0.0
242,10000,0.0,0,0,0,31,0.0,0.0
243,10000,0.0,0,0,0,31,0.0,0.0
244,10000,0.0,0,0,0,31,0.0,0.0
245,10000,0.0,0,0,0,31,0.0,0.0
246,10000,0.0,0,0,0,31,0.0,0.0
247,10000,0.0,0,0,0,31,0.0,0.0
248,10000,0.0,0,0,0,31,0.0,0.0
249,10000,0.0,0,0,0,31,0.0,0.0
250,10000,0.0,0,0,0,31,0.0,0.0
251,10000,0.0,0,0,0,31,0.0,0.0
252,10000,0.0,0,0,0,31,0.0,0.0
253,10000,0.0,0,0,0,31,0.0,0.0
254,10000,0.0,0,0,0,31,0.0,0.0
255,10000,0.0,0,0,0,31,0.0,0.0
256,10000,0.0,0,0,0,31,0.0,0.0
257,10000,0.0,0,0,0,32,0.0,0.0
258,10000,0.0,0,0,0,32,0.0,0.0
259,10000,0.0,0,0,0,32,0.0,0.0
260,10000,0.0,0,0,0,33,0.0,0.0
261,10000,0.0,0,0,0,32,0.0,0.0
262,10000,0.0,0,0,0,32,0.0,0.0
263,10000,0.0,0,0,0,31,0.0,0.0
264,10000,0.0,0,0,0,32,0.0,0.0
265,10000,0.0,0,0,0,32,0.0,0.0
266,10000,0.0,0,0,0,31,0.0,0.0
267,10000,0.0,0,0,0,31,0.0,0.0
268,10000,0.0,0,0,0,31,0.0,0.0
269,10000,0.0,0,0,0,31,0.0,0.0
270,10000,0.0,0,0,0,31,0.0,0.0
271,10000,0.0,0,0,0,31,0.0,0.0
272,10000,0.0,0,0,0,31,0.0,0.0
273,10000,0.0,0,0,0,32,0.0,0.0
274,10000,0.0,0,0,0,32,0.0,0.0
275,10000,0.0,0,0,0,32,0.0,0.0
276,10000,0.0,0,0,0,32,0.0,0.0
277,10000,0.0,0,0,0,32,0.0,0.0
278,10000,0.0,0,0,0,32,0.0,0.0
279,10000,0.0,0,0,0,33,0.0,0.0
280,10000,0.0,0,0,0,32,0.0,0.0
281,10000,0.0,0,0,0,33,0.0,0.0
282,10000,0.0,0,0,0,32,0.0,0.0
283,10000,0.0,0,0,0,32,0.0,0.0
284,10000,0.0,0,0,0,32,0.0,0.0
285,10000,0.0,0,0,0,32,0.0,0.0
286,10000,0.0,0,0,0,32,0.0,0.0
287,10000,0.0,0,0,0,32,0.0,0.0
288,10000,0.0,0,0,0,32,0.0,0.0
289,10000,0.0,0,0,0,31,0.0,0.0
290,10000,0.0,0,0,0,31,0.0,0.0
291,10000,0.0,0,0,0,32,0.0,0.0
292,10000,0.0,0,0,0,32,0.0,0.0
293,10000,0.0,0,0,0,31,0.0,0.0
294,10000,0.0,0,0,0,31,0.0,0.0
295,10000,0.0,0,0,0,31,0.0,0.0
296,10000,0.0,0,0,0,31,0.0,0.0
297,10000,0.0,0,0,0,31,0.0,0.0
298,10000,0.0,0,0,0,31,0.0,0.0
299,10000,0.0,0,0,0,31,0.0,0.0
300,10000,0.0,0,0,0,31,0.0,0.0
301,10000,0.0,0,0,0,32,0.0,0.0
302,10000,0.0,0,0,0,31,0.0,0.0
303,10000,0.0,0,0,0,31,0.0,0.0
304,10000,0.0,0,0,0,31,0.0,0.0
305,10000,0.0,0,0,0,31,0.0,0.0
306,10000,0.0,0,0,0,31,0.0,0.0
307,10000,0.0,0,0,0,31,0.0,0.0
308,10000,0.0,0,0,0,31,0.0,0.0
309,10000,0.0,0,0,0,31,0.0,0.0
310,10000,0.0,0,0,0,30,0.0,0.0
311,10000,0.0,0,0,0,30,0.0,0.0
312,10000,0.0,0,0,0,30,0.0,0.0
313,10000,0.0,0,0,0,31,0.0,0.0
314,10000,0.0,0,0,0,31,0.0,0.0
315,10000,0.0,0,0,0,31,0.0,0.0
316,10000,0.0,0,0,0,32,0.0,0.0
317,10000,0.0,0,0,0,32,0.0,0.0
318,10000,0.0,0,0,0,33,0.0,0.0
319,10000,0.0,0,0,0,32,0.0,0.0
320,10000,0.0,0,0,0,31,0.0,0.0
321,10000,0.0,0,0,0,31,0.0,0.0
322,10000,0.0,0,0,0,31,0.0,0.0
323,10000,0.0,0,0,0,30,0.0,0.0
324,10000,0.0,0,0,0,30,0.0,0.0
325,10000,0.0,0,0,0,30,0.0,0.0
326,10000,0.0,0,0,0,30,0.0,0.0
327,10000,0.0,0,0,0,30,0.0,0.0
328,10000,0.0,0,0,0,29,0.0,0.0
329,10000,0.0,0,0,0,28,0.0,0.0
330,10000,0.0,0,0,0,28,0.0,0.0
331,10000,0.0,0,0,0,28,0.0,0.0
332,10000,0.0,0,0,0,28,0.0,0.0
333,10000,0.0,0,0,0,29,0.0,0.0
334,10000,0.0,0,0,0,28,0.0,0.0
335,10000,0.0,0,0,0,28,0.0,0.0
336,10000,0.0,0,0,0,28,0.0,0.0
337,10000,0.0,0,0,0,28,0.0,0.0
338,10000,0.0,0,0,0,29,0.0,0.0
339,10000,0.0,0,0,0,29,0.0,0.0
340,10000,0.0,0,0,0,28,0.0,0.0
341,10000,0.0,0,0,0,28,0.0,0.0
342,10000,0.0,0,0,0,26,0.0,0.0
343,10000,0.0,0,0,0,25,0.0,0.0
344,10000,0.0,0,0,0,25,0.0,0.0
345,10000,0.0,0,0,0,27,0.0,0.0
346,10000,0.0,0,0,0,28,0.0,0.0
347,10000,0.0,0,0,0,28,0.0,0.0
348,10000,0.0,0,0,0,28,0.0,0.0
349,10000,0.0,0,0,0,26,0.0,0.0
350,10000,0.0,0,0,0,28,0.0,0.0
351,10000,0.0,0,0,0,27,0.0,0.0
352,10000,0.0,0,0,0,27,0.0,0.0
353,10000,0.0,0,0,0,28,0.0,0.0
354,10000,0.0,0,0,0,27,0.0,0.0
355,10000,0.0,0,0,0,28,0.0,0.0
356,10000,0.0,0,0,0,28,0.0,0.0
357,10000,0.0,0,0,0,28,0.0,0.0
358,10000,0.0,0,0,0,29,0.0,0.0
359,10000,0.0,0,0,0,29,0.0,0.0
360,10000,0.0,0,0,0,28,0.0,0.0
361,10000,0.0,0,0,0,28,0.0,0.0
362,10000,0.0,0,0,0,28,0.0,0.0
363,10000,0.0,0,0,0,28,0.0,0.0
364,10000,0.0,0,0,0,28,0.0,0.0
365,10000,0.0,0,0,0,28,0.0,0.0
366,10000,0.0,0,0,0,28,0.0,0.0
367,10000,0.0,0,0,0,28,0.0,0.0
368,10000,0.0,0,0,0,27,0.0,0.0
369,10000,0.0,0,0,0,27,0.0,0.0
370,10000,0.0,0,0,0,27,0.0,0.0
371,10000,0.0,0,0,0,27,0.0,0.0
372,10000,0.0,0,0,0,27,0.0,0.0
373,10000,0.0,0,0,0,27,0.0,0.0
374,10000,0.0,0,0,0,27,0.0,0.0
375,10000,0.0,0,0,0,27,0.0,0.0
376,10000,0.0,0,0,0,28,0.0,0.0
377,10000,0.0,0,0,0,27,0.0,0.0
378,10000,0.0,0,0,0,27,0.0,0.0
379,10000,0.0,0,0,0,27,0.0,0.0
380,10000,0.0,0,0,0,27,0.0,0.0
381,10000,0.0,0,0,0,27,0.0,0.0
382,10000,0.0,0,0,0,27,0.0,0.0
383,10000,0.0,0,0,0,28,0.0,0.0
384,10000,0.0,0,0,0,28,0.0,0.0
385,10000,0.0,0,0,0,28,0.0,0.0
386,10000,0.0,0,0,0,29,0.0,0.0
387,10000,0.0,0,0,0,28,0.0,0.0
388,10000,0.0,0,0,0,28,0.0,0.0
389,10000,0.0,0,0,0,29,0.0,0.0
390,9969,1.0,0,26,38,30,0.0,0.0
391,9969,0.0,0,26,38,29,0.0,0.0
392,9969,0.0,0,26,38,30,0.0,0.0
393,9969,0.0,0,26,38,30,0.0,0.0
394,9969,0.0,0,26,38,30,0.0,0.0
395,9969,0.0,0,26,38,30,0.0,0.0
396,9969,0.0,0,26,38,30,0.0,0.0
397,9969,0.0,0,26,38,30,0.0,0.0
398,9969,0.0,0,26,38,29,0.0,0.0
399,9969,0.0,0,26,38,29,0.0,0.0
400,9969,0.0,0,26,38,28,0.0,0.0
401,9969,0.0,0,26,38,28,0.0,0.0
402,9969,0.0,0,26,38,28,0.0,0.0
403,9969,0.0,0,26,38,28,0.0,0.0
404,9969,0.0,0,26,38,29,0.0,0.0
405,9969,0.0,0,26,38,29,0.0,0.0
406,9969,0.0,0,26,38,29,0.0,0.0
407,9969,0.0,0,26,38,29,0.0,0.0
408,9969,0.0,0,26,38,29,0.0,0.0
409,9969,0.0,0,26,38,29,0.0,0.0
410,9969,0.0,0,26,38,29,0.0,0.0
411,9969,0.0,0,26,38,29,0.0,0.0
412,9969,0.0,0,26,38,29,0.0,0.0
413,9969,0.0,0,26,38,29,0.0,0.0
414,9969,0.0,0,26,38,28,0.0,0.0
415,9969,0.0,0,26,38,29,0.0,0.0
416,9969,0.0,0,26,38,29,0.0,0.0
417,9969,0.0,0,26,38,29,0.0,0.0
418,9969,0.0,0,26,38,28,0.0,0.0
419,9969,0.0,0,26,38,29,0.0,0.0
420,9969,0.0,0,26,38,28,0.0,0.0
421,9969,0.0,0,26,38,28,0.0,0.0
422,9969,0.0,0,26,38,27,0.0,0.0
423,9969,0.0,0,26,38,27,0.0,0.0
424,9969,0.0,0,26,38,27,0.0,0.0
425,9969,0.0,0,26,38,26,0.0,0.0
426,9969,0.0,0,26,38,26,0.0,0.0
427,9969,0.0,0,26,38,26,0.0,0.0
428,9969,0.0,0,26,38,27,0.0,0.0
429,9969,0.0,0,26,38,27,0.0,0.0
430,9969,0.0,0,26,38,26,0.0,0.0
431,9969,0.0,0,26,38,27,0.0,0.0
432,9969,0.0,0,26,38,26,0.0,0.0
433,9969,0.0,0,26,38,26,0.0,0.0
434,9969,0.0,0,26,38,26,0.0,0.0
435,9996,0.0,-4,0,0,25,1.0,0.0
436,9996,0.0,-4,0,0,25,1.0,0.0
437,9996,0.0,-4,0,0,24,1.0,0.0
438,9996,0.0,-4,0,0,24,1.0,0.0
439,9996,0.0,-4,0,0,24,1.0,0.0
440,9996,0.0,-4,0,0,24,1.0,0.0
441,9996,0.0,-4,0,0,24,1.0,0.0
442,9996,0.0,-4,0,0,24,1.0,0.0
443,9996,0.0,-4,0,0,24,1.0,0.0
444,9996,0.0,-4,0,0,24,1.0,0.0
445,9996,0.0,-4,0,0,24,1.0,0.0
446,9996,0.0,-4,0,0,24,1.0,0.0
447,9996,0.0,-4,0,0,25,1.0,0.0
448,9996,0.0,-4,0,0,24,1.0,0.0
449,9996,0.0,-4,0,0,24,1.0,0.0
450,9996,0.0,-4,0,0,23,1.0,0.0
451,9996,0.0,-4,0,0,23,1.0,0.0
452,9996,0.0,-4,0,0,24,1.0,0.0
453,9996,0.0,-4,0,0,24,1.0,0.0
454,9996,0.0,-4,0,0,23,1.0,0.0
455,9996,0.0,-4,0,0,24,1.0,0.0
456,9996,0.0,-4,0,0,24,1.0,0.0
457,9996,0.0,-4,0,0,23,1.0,0.0
458,9996,0.0,-4,0,0,23,1.0,0.0
459,9996,0.0,-4,0,0,23,1.0,0.0
460,9996,0.0,-4,0,0,23,1.0,0.0
461,9996,0.0,-4,0,0,23,1.0,0.0
462,9996,0.0,-4,0,0,23,1.0,0.0
463,9996,0.0,-4,0,0,24,1.0,0.0
464,9996,0.0,-4,0,0,24,1.0,0.0
465,9996,0.0,-4,0,0,24,1.0,0.0
466,9996,0.0,-4,0,0,24,1.0,0.0
467,9996,0.0,-4,0,0,24,1.0,0.0
468,9996,0.0,-4,0,0,23,1.0,0.0
469,9996,0.0,-4,0,0,24,1.0,0.0
470,9996,0.0,-4,0,0,24,1.0,0.0
471,9996,0.0,-4,0,0,24,1.0,0.0
472,9996,0.0,-4,0,0,24,1.0,0.0
473,9996,0.0,-4,0,0,25,1.0,0.0
474,9996,0.0,-4,0,0,25,1.0,0.0
475,9996,0.0,-4,0,0,25,1.0,0.0
476,9996,0.0,-4,0,0,25,1.0,0.0
477,9996,0.0,-4,0,0,25,1.0,0.0
478,9996,0.0,-4,0,0,25,1.0,0.0
479,9996,0.0,-4,0,0,25,1.0,0.0
480,9996,0.0,-4,0,0,25,1.0,0.0
481,9996,0.0,-4,0,0,25,1.0,0.0
482,9996,0.0,-4,0,0,25,1.0,0.0
483,9996,0.0,-4,0,0,26,1.0,0.0
484,9996,0.0,-4,0,0,26,1.0,0.0
485,9969,1.0,-4,22,34,26,1.0,0.0
486,9969,0.0,-4,22,34,26,1.0,0.0
487,9969,0.0,-4,22,34,26,1.0,0.0
488,9969,0.0,-4,22,34,26,1.0,0.0
489,9969,0.0,-4,22,34,26,1.0,0.0
490,9969,0.0,-4,22,34,26,1.0,0.0
491,9969,0.0,-4,22,34,26,1.0,0.0
492,9969,0.0,-4,22,34,26,1.0,0.0
493,9969,0.0,-4,22,34,27,1.0,0.0
494,9969,0.0,-4,22,34,27,1.0,0.0
495,9969,0.0,-4,22,34,27,1.0,0.0
496,9969,0.0,-4,22,34,27,1.0,0.0
497,9969,0.0,-4,22,34,27,1.0,0.0
498,9969,0.0,-4,22,34,27,1.0,0.0
499,9969,0.0,-4,22,34,27,1.0,0.0
500,9969,0.0,-4,22,34,27,1.0,0.0
501,9969,0.0,-4,22,34,27,1.0,0.0
502,9969,0.0,-4,22,34,27,1.0,0.0
503,9969,0.0,-4,22,34,28,1.0,0.0
504,9969,0.0,-4,22,34,28,1.0,0.0
505,9969,0.0,-4,22,34,27,1.0,0.0
506,9969,0.0,-4,22,34,26,1.0,0.0
507,9969,0.0,-4,22,34,26,1.0,0.0
508,9969,0.0,-4,22,34,26,1.0,0.0
509,9969,0.0,-4,22,34,26,1.0,0.0
510,9969,0.0,-4,22,34,26,1.0,0.0
511,9969,0.0,-4,22,34,26,1.0,0.0
512,9969,0.0,-4,22,34,26,1.0,0.0
513,9969,0.0,-4,22,34,24,1.0,0.0
514,9969,0.0,-4,22,34,23,1.0,0.0
515,9969,0.0,-4,22,34,23,1.0,0.0
516,9969,0.0,-4,22,34,23,1.0,0.0
517,9969,0.0,-4,22,34,23,1.0,0.0
518,9969,0.0,-4,22,34,23,1.0,0.0
519,9969,0.0,-4,22,34,23,1.0,0.0
520,9969,0.0,-4,22,34,23,1.0,0.0
521,9969,0.0,-4,22,34,23,1.0,0.0
522,9969,0.0,-4,22,34,23,1.0,0.0
523,9969,0.0,-4,22,34,23,1.0,0.0
524,9969,0.0,-4,22,34,22,1.0,0.0
525,9969,0.0,-4,22,34,22,1.0,0.0
526,9969,0.0,-4,22,34,23,1.0,0.0
527,9969,0.0,-4,22,34,23,1.0,0.0
528,9969,0.0,-4,22,34,23,1.0,0.0
529,9969,0.0,-4,22,34,23,1.0,0.0
530,9969,0.0,-4,22,34,23,1.0,0.0
531,9969,0.0,-4,22,34,24,1.0,0.0
532,9969,0.0,-4,22,34,24,1.0,0.0
533,9969,0.0,-4,22,34,24,1.0,0.0
534,9969,0.0,-4,22,34,25,1.0,0.0
535,9969,0.0,-4,22,34,25,1.0,0.0
536,9969,0.0,-4,22,34,24,1.0,0.0
537,9969,0.0,-4,22,34,24,1.0,0.0
538,9969,0.0,-4,22,34,24,1.0,0.0
539,9969,0.0,-4,22,34,24,1.0,0.0
540,9969,0.0,-4,22,34,24,1.0,0.0
541,9969,0.0,-4,22,34,24,1.0,0.0
542,9969,0.0,-4,22,34,24,1.0,0.0
543,9969,0.0,-4,22,34,24,1.0,0.0
544,9969,0.0,-4,22,34,24,1.0,0.0
545,9969,0.0,-4,22,34,24,1.0,0.0
546,9969,0.0,-4,22,34,24,1.0,0.0
547,9969,0.0,-4,22,34,24,1.0,0.0
548,9969,0.0,-4,22,34,24,1.0,0.0
549,9969,0.0,-4,22,34,23,1.0,0.0
550,9969,0.0,-4,22,34,23,1.0,0.0
551,9969,0.0,-4,22,34,23,1.0,0.0
552,9969,0.0,-4,22,34,23,1.0,0.0
553,9969,0.0,-4,22,34,24,1.0,0.0
554,9969,0.0,-4,22,34,23,1.0,0.0
555,9969,0.0,-4,22,34,23,1.0,0.0
556,9969,0.0,-4,22,34,23,1.0,0.0
557,9969,0.0,-4,22,34,23,1.0,0.0
558,9969,0.0,-4,22,34,23,1.0,0.0
559,9969,0.0,-4,22,34,23,1.0,0.0
560,9969,0.0,-4,22,34,23,1.0,0.0
561,9969,0.0,-4,22,34,23,1.0,0.0
562,9969,0.0,-4,22,34,23,1.0,0.0
563,9969,0.0,-4,22,34,24,1.0,0.0
564,9969,0.0,-4,22,34,24,1.0,0.0
565,9969,0.0,-4,22,34,24,1.0,0.0
566,9969,0.0,-4,22,34,24,1.0,0.0
567,9969,0.0,-4,22,34,24,1.0,0.0
568,9969,0.0,-4,22,34,24,1.0,0.0
569,9969,0.0,-4,22,34,24,1.0,0.0
570,9969,0.0,-4,22,34,24,1.0,0.0
571,9969,0.0,-4,22,34,24,1.0,0.0
572,9969,0.0,-4,22,34,24,1.0,0.0
573,9969,0.0,-4,22,34,24,1.0,0.0
574,9969,0.0,-4,22,34,24,1.0,0.0
575,9969,0.0,-4,22,34,24,1.0,0.0
576,9969,0.0,-4,22,34,25,1.0,0.0
577,9969,0.0,-4,22,34,26,1.0,0.0
578,9969,0.0,-4,22,34,26,1.0,0.0
579,9969,0.0,-4,22,34,26,1.0,0.0
580,9969,0.0,-4,22,34,26,1.0,0.0
581,9969,0.0,-4,22,34,26,1.0,0.0
582,9969,0.0,-4,22,34,26,1.0,0.0
583,9969,0.0,-4,22,34,26,1.0,0.0
584,9969,0.0,-4,22,34,27,1.0,0.0
585,9969,0.0,-4,22,34,27,1.0,0.0
586,9969,0.0,-4,22,34,27,1.0,0.0
587,9969,0.0,-4,22,34,26,1.0,0.0
588,9969,0.0,-4,22,34,27,1.0,0.0
589,9969,0.0,-4,22,34,27,1.0,0.0
590,9969,0.0,-4,22,34,27,1.0,0.0
591,9969,0.0,-4,22,34,27,1.0,0.0
592,9969,0.0,-4,22,34,27,1.0,0.0
593,9969,0.0,-4,22,34,27,1.0,0.0
594,9969,0.0,-4,22,34,27,1.0,0.0
595,9969,0.0,-4,22,34,27,1.0,0.0
596,9969,0.0,-4,22,34,27,1.0,0.0
597,9969,0.0,-4,22,34,26,1.0,0.0
598,9969,0.0,-4,22,34,26,1.0,0.0
599,9969,0.0,-4,22,34,26,1.0,0.0
600,9969,0.0,-4,22,34,26,1.0,0.0
601,9969,0.0,-4,22,34,26,1.0,0.0
602,9969,0.0,-4,22,34,26,1.0,0.0
603,9969,0.0,-4,22,34,26,1.0,0.0
604,9969,0.0,-4,22,34,26,1.0,0.0
605,9969,0.0,-4,22,34,27,1.0,0.0
606,9969,0.0,-4,22,34,26,1.0,0.0
607,9969,0.0,-4,22,34,25,1.0,0.0
608,9969,0.0,-4,22,34,26,1.0,0.0
609,9969,0.0,-4,22,34,26,1.0,0.0
610,9969,0.0,-4,22,34,27,1.0,0.0
611,9969,0.0,-4,22,34,28,1.0,0.0
612,9969,0.0,-4,22,34,28,1.0,0.0
613,9969,0.0,-4,22,34,28,1.0,0.0
614,9969,0.0,-4,22,34,28,1.0,0.0
615,9969,0.0,-4,22,34,28,1.0,0.0
616,9969,0.0,-4,22,34,28,1.0,0.0
617,9969,0.0,-4,22,34,28,1.0,0.0
618,9969,0.0,-4,22,34,28,1.0,0.0
619,9969,0.0,-4,22,34,28,1.0,0.0
620,9969,0.0,-4,22,34,28,1.0,0.0
621,9969,0.0,-4,22,34,28,1.0,0.0
622,9969,0.0,-4,22,34,28,1.0,0.0
623,9969,0.0,-4,22,34,28,1.0,0.0
624,9969,0.0,-4,22,34,28,1.0,0.0
625,9969,0.0,-4,22,34,28,1.0,0.0
626,9969,0.0,-4,22,34,28,1.0,0.0
627,9969,0.0,-4,22,34,28,1.0,0.0
628,9969,0.0,-4,22,34,29,1.0,0.0
629,9969,0.0,-4,22,34,29,1.0,0.0
630,9969,0.0,-4,22,34,29,1.0,0.0
631,9969,0.0,-4,22,34,29,1.0,0.0
632,9969,0.0,-4,22,34,29,1.0,0.0
633,9969,0.0,-4,22,34,29,1.0,0.0
634,9969,0.0,-4,22,34,29,1.0,0.0
635,9969,0.0,-4,22,34,29,1.0,0.0
636,9969,0.0,-4,22,34,29,1.0,0.0
637,9969,0.0,-4,22,34,29,1.0,0.0
638,9969,0.0,-4,22,34,29,1.0,0.0
639,9969,0.0,-4,22,34,29,1.0,0.0
640,9969,0.0,-4,22,34,28,1.0,0.0
641,9969,0.0,-4,22,34,28,1.0,0.0
642,9969,0.0,-4,22,34,28,1.0,0.0
643,9969,0.0,-4,22,34,28,1.0,0.0
644,9969,0.0,-4,22,34,27,1.0,0.0
645,9969,0.0,-4,22,34,27,1.0,0.0
646,9969,0.0,-4,22,34,27,1.0,0.0
647,9969,0.0,-4,22,34,27,1.0,0.0
648,9969,0.0,-4,22,34,27,1.0,0.0
649,9969,0.0,-4,22,34,27,1.0,0.0
650,9969,0.0,-4,22,34,27,1.0,0.0
651,9969,0.0,-4,22,34,26,1.0,0.0
652,9969,0.0,-4,22,34,27,1.0,0.0
653,9969,0.0,-4,22,34,26,1.0,0.0
654,9969,0.0,-4,22,34,26,1.0,0.0
655,9969,0.0,-4,22,34,27,1.0,0.0
656,9969,0.0,-4,22,34,27,1.0,0.0
657,9969,0.0,-4,22,34,27,1.0,0.0
658,9969,0.0,-4,22,34,27,1.0,0.0
659,9969,0.0,-4,22,34,27,1.0,0.0
660,9969,0.0,-4,22,34,27,1.0,0.0
661,9969,0.0,-4,22,34,27,1.0,0.0
662,9969,0.0,-4,22,34,27,1.0,0.0
663,9969,0.0,-4,22,34,27,1.0,0.0
664,9969,0.0,-4,22,34,27,1.0,0.0
665,9969,0.0,-4,22,34,27,1.0,0.0
666,9969,0.0,-4,22,34,27,1.0,0.0
667,9969,0.0,-4,22,34,27,1.0,0.0
668,9969,0.0,-4,22,34,27,1.0,0.0
669,9969,0.0,-4,22,34,27,1.0,0.0
670,9969,0.0,-4,22,34,28,1.0,0.0
671,9969,0.0,-4,22,34,28,1.0,0.0
672,9969,0.0,-4,22,34,28,1.0,0.0
673,9969,0.0,-4,22,34,28,1.0,0.0
674,9969,0.0,-4,22,34,28,1.0,0.0
675,9969,0.0,-4,22,34,28,1.0,0.0
676,9969,0.0,-4,22,34,28,1.0,0.0
677,9969,0.0,-4,22,34,29,1.0,0.0
678,9969,0.0,-4,22,34,29,1.0,0.0
679,9969,0.0,-4,22,34,29,1.0,0.0
680,9969,0.0,-4,22,34,29,1.0,0.0
681,9969,0.0,-4,22,34,29,1.0,0.0
682,9969,0.0,-4,22,34,29,1.0,0.0
683,9969,0.0,-4,22,34,29,1.0,0.0
684,9969,0.0,-4,22,34,29,1.0,0.0
685,9969,0.0,-4,22,34,28,1.0,0.0
686,9969,0.0,-4,22,34,29,1.0,0.0
687,9969,0.0,-4,22,34,29,1.0,0.0
688,9969,0.0,-4,22,34,29,1.0,0.0
689,9969,0.0,-4,22,34,29,1.0,0.0
690,9969,0.0,-4,22,34,29,1.0,0.0
691,9969,0.0,-4,22,34,29,1.0,0.0
692,9969,0.0,-4,22,34,29,1.0,0.0
693,9969,0.0,-4,22,34,29,1.0,0.0
694,9969,0.0,-4,22,34,29,1.0,0.0
695,9969,0.0,-4,22,34,30,1.0,0.0
696,9969,0.0,-4,22,34,29,1.0,0.0
697,9969,0.0,-4,22,34,29,1.0,0.0
698,9969,0.0,-4,22,34,30,1.0,0.0
699,9969,0.0,-4,22,34,30,1.0,0.0
700,9969,0.0,-4,22,34,29,1.0,0.0
701,9969,0.0,-4,22,34,30,1.0,0.0
702,9969,0.0,-4,22,34,30,1.0,0.0
703,9969,0.0,-4,22,34,30,1.0,0.0
704,9969,0.0,-4,22,34,30,1.0,0.0
705,9969,0.0,-4,22,34,30,1.0,0.0
706,9969,0.0,-4,22,34,32,1.0,0.0
707,9969,0.0,-4,22,34,32,1.0,0.0
708,9969,0.0,-4,22,34,32,1.0,0.0
709,9969,0.0,-4,22,34,32,1.0,0.0
710,9969,0.0,-4,22,34,32,1.0,0.0
711,9969,0.0,-4,22,34,33,1.0,0.0
712,9969,0.0,-4,22,34,33,1.0,0.0
713,9969,0.0,-4,22,34,33,1.0,0.0
714,9969,0.0,-4,22,34,33,1.0,0.0
715,9969,0.0,-4,22,34,33,1.0,0.0
716,9969,0.0,-4,22,34,33,1.0,0.0
717,9969,0.0,-4,22,34,33,1.0,0.0
718,9969,0.0,-4,22,34,33,1.0,0.0
719,9969,0.0,-4,22,34,34,1.0,0.0
720,9969,0.0,-4,22,34,34,1.0,0.0
721,9969,0.0,-4,22,34,34,1.0,0.0
722,9969,0.0,-4,22,34,34,1.0,0.0
723,9969,0.0,-4,22,34,34,1.0,0.0
724,9969,0.0,-4,22,34,34,1.0,0.0
725,10004,0.0,4,0,0,34,2.0,1.0
726,10004,0.0,4,0,0,34,2.0,1.0
